;RingNR;Date;Time;Year;Zone;UTM_X;UTM_Y;Status;PosAccuracy;Exclude;TimeStamp;CaptureAge;Sex_fieldbased;Sex_dna;Area;sex;CollarNR;CollarFrequency;date
1391;4281462;27.03.2018;NA;2018;33;414533;7150190;6;2;NA;NA;ad;F;F;Lifjellet;F;227111;152065;27.03.2018
1392;4281462;03.04.2018;NA;2018;33;415028;7151057;5;1;NA;NA;ad;F;F;Lifjellet;F;227111;152065;03.04.2018
1393;4281463;06.03.2018;03:05:00;2018;33;414490;7149808;1;1;NA;NA;juv;M;M;Lifjellet;M;208646;152740;06.03.2018
1394;4281463;31.05.2018;NA;2018;33;414100;7149650;2;4;NA;NA;juv;M;M;Lifjellet;M;208646;152740;31.05.2018
1395;4281463;04.09.2018;NA;2018;33;415227;7150413;2;4;NA;NA;juv;M;M;Lifjellet;M;208646;152740;04.09.2018
1396;4281463;05.10.2018;NA;2018;33;412327;7149134;3;1;NA;NA;juv;M;M;Lifjellet;M;208646;152740;05.10.2018
1397;4281464;06.03.2018;03:20:00;2018;33;414178;7149012;1;1;NA;NA;ad;M;M;Lifjellet;M;208638;152131;06.03.2018
1398;4281464;27.03.2018;NA;2018;33;413159;7148914;2;2;NA;NA;ad;M;M;Lifjellet;M;208638;152131;27.03.2018
1399;4281464;17.04.2018;NA;2018;33;413159;7148914;2;4;NA;NA;ad;M;M;Lifjellet;M;208638;152131;17.04.2018
1400;4281464;28.05.2018;NA;2018;33;414500;7149400;2;2;NA;NA;ad;M;M;Lifjellet;M;208638;152131;28.05.2018
1401;4281464;21.07.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;M;M;Lifjellet;M;208638;152131;21.07.2018
1402;4281464;30.07.2018;NA;2018;33;414500;7149400;2;4;NA;NA;ad;M;M;Lifjellet;M;208638;152131;30.07.2018
1403;4281464;18.08.2018;NA;2018;33;414231;7147395;2;2;NA;NA;ad;M;M;Lifjellet;M;208638;152131;18.08.2018
1404;4281464;04.09.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;M;M;Lifjellet;M;208638;152131;04.09.2018
1405;4281464;06.09.2018;NA;2018;33;412973;7147741;2;3;NA;NA;ad;M;M;Lifjellet;M;208638;152131;06.09.2018
1406;4281464;11.09.2018;NA;2018;33;415141;7146790;3;1;NA;NA;ad;M;M;Lifjellet;M;208638;152131;11.09.2018
1407;4281465;06.03.2018;21:15:00;2018;33;414425;7148948;1;1;NA;NA;ad;M;M;Lifjellet;M;200026;152144;06.03.2018
1408;4281465;27.03.2018;NA;2018;33;413813;7150005;2;2;NA;NA;ad;M;M;Lifjellet;M;200026;152144;27.03.2018
1409;4281465;17.04.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;M;M;Lifjellet;M;200026;152144;17.04.2018
1410;4281465;28.05.2018;NA;2018;33;415800;7143800;2;2;NA;NA;ad;M;M;Lifjellet;M;200026;152144;28.05.2018
1411;4281465;21.07.2018;NA;2018;33;415800;7143800;2;4;NA;NA;ad;M;M;Lifjellet;M;200026;152144;21.07.2018
1412;4281465;18.08.2018;NA;2018;33;416327;7144294;2;4;NA;NA;ad;M;M;Lifjellet;M;200026;152144;18.08.2018
1413;4281465;04.09.2018;NA;2018;33;415931;7144312;2;4;NA;NA;ad;M;M;Lifjellet;M;200026;152144;04.09.2018
1414;4281465;20.10.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;M;M;Lifjellet;M;200026;152144;20.10.2018
1415;4281465;19.11.2018;NA;2018;33;415496;7142356;6;3;NA;NA;ad;M;M;Lifjellet;M;200026;152144;19.11.2018
1416;4281465;06.06.2019;NA;2019;33;415658;7141804;4;1;NA;NA;ad;M;M;Lifjellet;M;200026;152144;06.06.2019
1417;4281466;06.03.2018;21:45:00;2018;33;414346;7149305;1;1;NA;NA;juv;M;F;Lifjellet;F;200024;152072;06.03.2018
1418;4281466;27.03.2018;NA;2018;33;413297;7150431;2;2;NA;NA;juv;M;F;Lifjellet;F;200024;152072;27.03.2018
1419;4281466;17.04.2018;NA;2018;33;413297;7150431;2;4;NA;NA;juv;M;F;Lifjellet;F;200024;152072;17.04.2018
1420;4281466;28.05.2018;NA;2018;33;414600;7149600;2;2;NA;NA;juv;M;F;Lifjellet;F;200024;152072;28.05.2018
1421;4281466;01.06.2018;NA;2018;33;414241;7148923;2;1;NA;NA;juv;M;F;Lifjellet;F;200024;152072;01.06.2018
1422;4281466;21.07.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;juv;M;F;Lifjellet;F;200024;152072;21.07.2018
1423;4281466;30.07.2018;NA;2018;33;414241;7148923;2;4;NA;NA;juv;M;F;Lifjellet;F;200024;152072;30.07.2018
1424;4281466;17.08.2018;NA;2018;33;414501;7149214;2;1;NA;NA;juv;M;F;Lifjellet;F;200024;152072;17.08.2018
1425;4281466;04.09.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;juv;M;F;Lifjellet;F;200024;152072;04.09.2018
1426;4281466;06.09.2018;NA;2018;33;413561;7148660;2;3;NA;NA;juv;M;F;Lifjellet;F;200024;152072;06.09.2018
1427;4281466;11.09.2018;NA;2018;33;415198;7146782;3;1;NA;NA;juv;M;F;Lifjellet;F;200024;152072;11.09.2018
1428;4281467;06.03.2018;22:35:00;2018;33;414452;7149790;1;1;NA;NA;ad;F;F;Lifjellet;F;208640;152230;06.03.2018
1429;4281467;27.03.2018;NA;2018;33;413302;7149868;2;2;NA;NA;ad;F;F;Lifjellet;F;208640;152230;27.03.2018
1430;4281467;17.04.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;F;F;Lifjellet;F;208640;152230;17.04.2018
1431;4281467;31.05.2018;NA;2018;33;398305;7143410;2;3;NA;NA;ad;F;F;Lifjellet;F;208640;152230;31.05.2018
1432;4281467;07.06.2018;NA;2018;33;400596;7143457;2;1;NA;NA;ad;F;F;Lifjellet;F;208640;152230;07.06.2018
1433;4281467;21.07.2018;NA;2018;33;402668;7143764;2;1;NA;NA;ad;F;F;Lifjellet;F;208640;152230;21.07.2018
1434;4281467;04.09.2018;NA;2018;33;417380;7143818;2;4;NA;NA;ad;F;F;Lifjellet;F;208640;152230;04.09.2018
1435;4281467;17.10.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;F;F;Lifjellet;F;208640;152230;17.10.2018
1436;4281467;20.10.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;F;F;Lifjellet;F;208640;152230;20.10.2018
1437;4281467;19.11.2018;NA;2018;33;412855;7148052;2;3;NA;NA;ad;F;F;Lifjellet;F;208640;152230;19.11.2018
1438;4281467;19.02.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;F;F;Lifjellet;F;208640;152230;19.02.2019
1439;4281467;04.04.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;F;F;Lifjellet;F;208640;152230;04.04.2019
1440;4281470;09.03.2018;00:25:00;2018;33;422546;7146221;1;1;NA;NA;juv;M;M;Lifjellet;M;217255;152089;09.03.2018
1441;4281470;17.04.2018;NA;2018;33;422546;7146221;2;4;NA;NA;juv;M;M;Lifjellet;M;217255;152089;17.04.2018
1442;4281470;31.05.2018;NA;2018;33;419309;7148429;2;3;NA;NA;juv;M;M;Lifjellet;M;217255;152089;31.05.2018
1443;4281470;26.07.2018;NA;2018;33;419882;7147517;2;2;NA;NA;juv;M;M;Lifjellet;M;217255;152089;26.07.2018
1444;4281470;04.09.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;juv;M;M;Lifjellet;M;217255;152089;04.09.2018
1445;4281470;06.09.2018;NA;2018;33;419967;7147679;2;3;NA;NA;juv;M;M;Lifjellet;M;217255;152089;06.09.2018
1446;4281470;21.09.2018;NA;2018;33;420722;7147156;3;1;NA;NA;juv;M;M;Lifjellet;M;217255;152089;21.09.2018
1447;4281471;09.03.2018;01:30:00;2018;33;421386;7146034;1;1;NA;NA;juv;M;M;Lifjellet;M;217266;152429;09.03.2018
1448;4281471;17.04.2018;NA;2018;33;419418;7147003;2;2;NA;NA;juv;M;M;Lifjellet;M;217266;152429;17.04.2018
1449;4281471;31.05.2018;NA;2018;33;429258;7155295;2;3;NA;NA;juv;M;M;Lifjellet;M;217266;152429;31.05.2018
1450;4281471;26.07.2018;NA;2018;33;427385;7164437;2;2;NA;NA;juv;M;M;Lifjellet;M;217266;152429;26.07.2018
1451;4281471;06.09.2018;NA;2018;33;425700;7164299;2;3;NA;NA;juv;M;M;Lifjellet;M;217266;152429;06.09.2018
1452;4281471;19.11.2018;NA;2018;33;427221;7158147;2;3;NA;NA;juv;M;M;Lifjellet;M;217266;152429;19.11.2018
1453;4281471;21.05.2019;NA;2019;33;426752;7157268;2;3;NA;NA;juv;M;M;Lifjellet;M;217266;152429;21.05.2019
1454;4281471;11.07.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;juv;M;M;Lifjellet;M;217266;152429;11.07.2019
1455;4281471;15.08.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;juv;M;M;Lifjellet;M;217266;152429;15.08.2019
1456;4281471;04.09.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;juv;M;M;Lifjellet;M;217266;152429;04.09.2019
1457;4281471;08.09.2019;NA;2019;33;426559;7157682;2;3;NA;NA;juv;M;M;Lifjellet;M;217266;152429;08.09.2019
1458;4281471;17.10.2019;NA;2019;33;428336;7157775;2;2;NA;11.11.2019;juv;M;M;Lifjellet;M;217266;152429;17.10.2019
1459;4281471;27.11.2019;13:46:55;2019;33;426446;7158051;2;3;NA;28.11.2019;juv;M;M;Lifjellet;M;217266;152429;27.11.2019
1460;4281476;03.03.2018;21:18:00;2018;33;427688;7129114;1;1;NA;NA;juv;F;M;Guslia;M;217258;152239;03.03.2018
1461;4281476;19.04.2018;NA;2018;33;429783;7128347;6;2;NA;NA;juv;F;M;Guslia;M;217258;152239;19.04.2018
1462;4281476;28.05.2018;NA;2018;33;429704;7128504;5;1;NA;NA;juv;F;M;Guslia;M;217258;152239;28.05.2018
1463;4281477;03.03.2018;22:22:00;2018;33;424587;7130683;1;1;NA;NA;ad;M;M;Guslia;M;217269;152560;03.03.2018
1464;4281477;19.04.2018;NA;2018;33;425064;7130741;6;2;NA;NA;ad;M;M;Guslia;M;217269;152560;19.04.2018
1465;4281477;28.05.2018;NA;2018;33;425432;7130419;5;1;NA;NA;ad;M;M;Guslia;M;217269;152560;28.05.2018
1466;4281478;03.03.2018;23:32:00;2018;33;424016;7130822;1;1;NA;NA;ad;M;M;Guslia;M;217257;152179;03.03.2018
1467;4281478;19.04.2018;NA;2018;33;423608;7130384;2;2;NA;NA;ad;M;M;Guslia;M;217257;152179;19.04.2018
1468;4281478;28.05.2018;NA;2018;33;423664;7130230;2;2;NA;NA;ad;M;M;Guslia;M;217257;152179;28.05.2018
1469;4281478;23.07.2018;NA;2018;33;423895;7130429;2;2;NA;NA;ad;M;M;Guslia;M;217257;152179;23.07.2018
1470;4281478;15.08.2018;NA;2018;33;423700;7130850;2;2;NA;NA;ad;M;M;Guslia;M;217257;152179;15.08.2018
1471;4281478;05.09.2018;NA;2018;33;427504;7127955;2;4;NA;NA;ad;M;M;Guslia;M;217257;152179;05.09.2018
1472;4281478;17.10.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;M;M;Guslia;M;217257;152179;17.10.2018
1473;4281478;19.11.2018;NA;2018;33;424476;7130261;2;3;NA;NA;ad;M;M;Guslia;M;217257;152179;19.11.2018
1474;4281478;20.02.2019;NA;2019;33;422738;7131112;2;2;NA;NA;ad;M;M;Guslia;M;217257;152179;20.02.2019
1475;4281478;19.03.2019;NA;2019;33;424600;7130850;2;2;NA;NA;ad;M;M;Guslia;M;217257;152179;19.03.2019
1476;4281478;14.04.2019;NA;2019;33;423869;7130775;2;2;NA;NA;ad;M;M;Guslia;M;217257;152179;14.04.2019
1477;4281478;19.05.2019;NA;2019;33;424588;7129899;2;2;NA;NA;ad;M;M;Guslia;M;217257;152179;19.05.2019
1478;4281478;05.06.2019;NA;2019;33;425376;7130338;2;4;NA;NA;ad;M;M;Guslia;M;217257;152179;05.06.2019
1479;4281478;11.07.2019;NA;2019;33;424872;7131132;2;2;NA;NA;ad;M;M;Guslia;M;217257;152179;11.07.2019
1480;4281478;15.08.2019;NA;2019;33;424779;7130228;2;2;NA;NA;ad;M;M;Guslia;M;217257;152179;15.08.2019
1481;4281478;03.09.2019;NA;2019;33;423850;7129800;2;2;NA;NA;ad;M;M;Guslia;M;217257;152179;03.09.2019
1482;4281478;07.10.2019;NA;2019;NA;NA;NA;7;NA;NA;11.11.2019;ad;M;M;Guslia;M;217257;152179;07.10.2019
1483;4281478;16.11.2019;NA;2019;NA;NA;NA;7;NA;NA;18.11.2019;ad;M;M;Guslia;M;217257;152179;16.11.2019
1484;4281478;27.11.2019;NA;2019;NA;NA;NA;7;NA;NA;28.11.2019;ad;M;M;Guslia;M;217257;152179;27.11.2019
1485;4281479;05.03.2018;23:20:00;2018;33;413115;7149253;1;1;NA;NA;ad;F;F;Lifjellet;F;227116;152439;05.03.2018
1486;4281479;27.03.2018;NA;2018;33;413347;7149810;2;2;NA;NA;ad;F;F;Lifjellet;F;227116;152439;27.03.2018
1487;4281479;17.04.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;F;F;Lifjellet;F;227116;152439;17.04.2018
1488;4281479;28.05.2018;NA;2018;33;417900;7143700;2;2;NA;NA;ad;F;F;Lifjellet;F;227116;152439;28.05.2018
1489;4281479;31.05.2018;NA;2018;33;417234;7143944;2;1;NA;NA;ad;F;F;Lifjellet;F;227116;152439;31.05.2018
1490;4281479;21.07.2018;NA;2018;33;417319;7143988;2;1;NA;NA;ad;F;F;Lifjellet;F;227116;152439;21.07.2018
1491;4281479;18.08.2018;NA;2018;33;417070;7142399;6;2;NA;NA;ad;F;F;Lifjellet;F;227116;152439;18.08.2018
1492;4281479;04.09.2018;NA;2018;33;417380;7143818;5;1;NA;NA;ad;F;F;Lifjellet;F;227116;152439;04.09.2018
1493;4281480;06.03.2018;01:35:00;2018;33;412526;7148127;1;1;NA;NA;ad;M;M;Lifjellet;M;227112;152169;06.03.2018
1494;4281480;27.03.2018;NA;2018;33;413204;7149000;2;2;NA;NA;ad;M;M;Lifjellet;M;227112;152169;27.03.2018
1495;4281480;17.04.2018;NA;2018;33;413204;7149000;2;4;NA;NA;ad;M;M;Lifjellet;M;227112;152169;17.04.2018
1496;4281480;28.05.2018;NA;2018;33;413250;7148000;2;2;NA;NA;ad;M;M;Lifjellet;M;227112;152169;28.05.2018
1497;4281480;21.07.2018;NA;2018;33;413250;7148000;2;2;NA;NA;ad;M;M;Lifjellet;M;227112;152169;21.07.2018
1498;4281480;18.08.2018;NA;2018;33;414294;7148850;2;2;NA;NA;ad;M;M;Lifjellet;M;227112;152169;18.08.2018
1499;4281480;04.09.2018;NA;2018;33;415377;7150313;2;4;NA;NA;ad;M;M;Lifjellet;M;227112;152169;04.09.2018
1500;4281480;20.10.2018;NA;2018;33;415285;7148728;2;2;NA;NA;ad;M;M;Lifjellet;M;227112;152169;20.10.2018
1501;4281480;19.11.2018;NA;2018;33;414782;7147900;2;3;NA;NA;ad;M;M;Lifjellet;M;227112;152169;19.11.2018
1502;4281480;19.02.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;M;M;Lifjellet;M;227112;152169;19.02.2019
1503;4281480;04.04.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;M;M;Lifjellet;M;227112;152169;04.04.2019
1504;4281480;15.08.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;M;M;Lifjellet;M;227112;152169;15.08.2019
1505;4281480;04.09.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;M;M;Lifjellet;M;227112;152169;04.09.2019
1506;4281480;16.10.2019;NA;2019;NA;NA;NA;7;NA;NA;11.11.2019;ad;M;M;Lifjellet;M;227112;152169;16.10.2019
1507;4281480;14.11.2019;NA;2019;NA;NA;NA;7;NA;NA;15.11.2019;ad;M;M;Lifjellet;M;227112;152169;14.11.2019
1508;4281480;16.11.2019;NA;2019;NA;NA;NA;7;NA;NA;18.11.2019;ad;M;M;Lifjellet;M;227112;152169;16.11.2019
1509;4281480;27.11.2019;NA;2019;NA;NA;NA;7;NA;NA;28.11.2019;ad;M;M;Lifjellet;M;227112;152169;27.11.2019
1510;4281481;06.03.2018;02:10:00;2018;33;412688;7148176;1;1;NA;NA;ad;F;F;Lifjellet;F;227120;152828;06.03.2018
1511;4281481;27.03.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;F;F;Lifjellet;F;227120;152828;27.03.2018
1512;4281481;17.04.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;F;F;Lifjellet;F;227120;152828;17.04.2018
1513;4281481;31.05.2018;NA;2018;33;427958;7166347;2;3;NA;NA;ad;F;F;Lifjellet;F;227120;152828;31.05.2018
1514;4281481;12.06.2018;NA;2018;33;427760;7166073;2;1;NA;NA;ad;F;F;Lifjellet;F;227120;152828;12.06.2018
1515;4281481;25.07.2018;NA;2018;33;427140;7165455;2;1;NA;NA;ad;F;F;Lifjellet;F;227120;152828;25.07.2018
1516;4281481;06.09.2018;NA;2018;33;426108;7166476;2;3;NA;NA;ad;F;F;Lifjellet;F;227120;152828;06.09.2018
1517;4281481;14.11.2018;NA;2018;33;411113;7150322;3;2;NA;NA;ad;F;F;Lifjellet;F;227120;152828;14.11.2018
1518;4281482;06.03.2018;02:39:00;2018;33;413063;7148078;1;1;NA;NA;juv;M;M;Lifjellet;M;227113;152220;06.03.2018
1519;4281482;27.03.2018;NA;2018;33;413155;7148700;2;2;NA;NA;juv;M;M;Lifjellet;M;227113;152220;27.03.2018
1520;4281482;17.04.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;juv;M;M;Lifjellet;M;227113;152220;17.04.2018
1521;4281482;31.05.2018;NA;2018;33;419038;7160530;6;3;NA;NA;juv;M;M;Lifjellet;M;227113;152220;31.05.2018
1522;4281482;30.07.2018;NA;2018;33;416282;7159722;5;1;NA;NA;juv;M;M;Lifjellet;M;227113;152220;30.07.2018
1523;4281483;06.03.2018;03:18:00;2018;33;414177;7149007;1;1;NA;NA;ad;M;F;Lifjellet;F;227114;152347;06.03.2018
1524;4281483;27.03.2018;NA;2018;33;414615;7149821;2;2;NA;NA;ad;M;F;Lifjellet;F;227114;152347;27.03.2018
1525;4281483;17.04.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;M;F;Lifjellet;F;227114;152347;17.04.2018
1526;4281483;31.05.2018;NA;2018;33;403155;7143496;2;3;NA;NA;ad;M;F;Lifjellet;F;227114;152347;31.05.2018
1527;4281483;07.06.2018;NA;2018;33;406124;7143541;2;1;NA;NA;ad;M;F;Lifjellet;F;227114;152347;07.06.2018
1528;4281483;11.06.2018;NA;2018;33;406075;7143541;2;1;NA;NA;ad;M;F;Lifjellet;F;227114;152347;11.06.2018
1529;4281483;23.07.2018;NA;2018;33;406531;7143520;2;1;NA;NA;ad;M;F;Lifjellet;F;227114;152347;23.07.2018
1530;4281483;04.09.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;M;F;Lifjellet;F;227114;152347;04.09.2018
1531;4281483;06.09.2018;NA;2018;33;405604;7144211;2;3;NA;NA;ad;M;F;Lifjellet;F;227114;152347;06.09.2018
1532;4281483;17.10.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;M;F;Lifjellet;F;227114;152347;17.10.2018
1533;4281483;20.10.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;M;F;Lifjellet;F;227114;152347;20.10.2018
1534;4281483;19.11.2018;NA;2018;33;416473;7143786;6;3;NA;NA;ad;M;F;Lifjellet;F;227114;152347;19.11.2018
1535;4281483;16.04.2019;NA;2019;33;415771;7144146;5;1;NA;NA;ad;M;F;Lifjellet;F;227114;152347;16.04.2019
1536;4281484;06.03.2018;03:54:00;2018;33;414389;7149413;1;1;NA;NA;ad;M;M;Lifjellet;M;227121;152851;06.03.2018
1537;4281484;27.03.2018;NA;2018;33;414389;7149413;6;2;NA;NA;ad;M;M;Lifjellet;M;227121;152851;27.03.2018
1538;4281484;03.04.2018;NA;2018;33;414437;7149276;5;1;NA;NA;ad;M;M;Lifjellet;M;227121;152851;03.04.2018
1539;4281485;06.03.2018;04:16:00;2018;33;414503;7150389;1;1;NA;NA;juv;F;F;Lifjellet;F;227119;152769;06.03.2018
1540;4281485;27.03.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;juv;F;F;Lifjellet;F;227119;152769;27.03.2018
1541;4281485;17.04.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;juv;F;F;Lifjellet;F;227119;152769;17.04.2018
1542;4281485;31.05.2018;NA;2018;33;399769;7150438;2;3;NA;NA;juv;F;F;Lifjellet;F;227119;152769;31.05.2018
1543;4281485;08.06.2018;NA;2018;33;399081;7149674;2;1;NA;NA;juv;F;F;Lifjellet;F;227119;152769;08.06.2018
1544;4281485;12.06.2018;NA;2018;33;399254;7149481;2;1;NA;NA;juv;F;F;Lifjellet;F;227119;152769;12.06.2018
1545;4281485;18.07.2018;NA;2018;33;399190;7149683;4;1;NA;NA;juv;F;F;Lifjellet;F;227119;152769;18.07.2018
1546;4281486;06.03.2018;20:57:00;2018;33;414483;7149750;1;1;NA;NA;ad;M;M;Lifjellet;M;227125;152980;06.03.2018
1547;4281486;27.03.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;M;M;Lifjellet;M;227125;152980;27.03.2018
1548;4281486;17.04.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;M;M;Lifjellet;M;227125;152980;17.04.2018
1549;4281486;28.05.2018;NA;2018;33;413000;7143000;2;2;NA;NA;ad;M;M;Lifjellet;M;227125;152980;28.05.2018
1550;4281486;21.07.2018;NA;2018;33;413000;7143000;2;2;NA;NA;ad;M;M;Lifjellet;M;227125;152980;21.07.2018
1551;4281486;18.08.2018;NA;2018;33;413000;7143000;2;4;NA;NA;ad;M;M;Lifjellet;M;227125;152980;18.08.2018
1552;4281486;04.09.2018;NA;2018;33;416281;7144312;2;4;NA;NA;ad;M;M;Lifjellet;M;227125;152980;04.09.2018
1553;4281486;20.10.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;M;M;Lifjellet;M;227125;152980;20.10.2018
1554;4281486;19.02.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;M;M;Lifjellet;M;227125;152980;19.02.2019
1555;4281486;04.04.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;M;M;Lifjellet;M;227125;152980;04.04.2019
1556;4281486;15.08.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;M;M;Lifjellet;M;227125;152980;15.08.2019
1557;4281486;04.09.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;M;M;Lifjellet;M;227125;152980;04.09.2019
1558;4281486;16.10.2019;NA;2019;NA;NA;NA;7;NA;NA;11.11.2019;ad;M;M;Lifjellet;M;227125;152980;16.10.2019
1559;4281486;14.11.2019;NA;2019;NA;NA;NA;7;NA;NA;15.11.2019;ad;M;M;Lifjellet;M;227125;152980;14.11.2019
1560;4281486;16.11.2019;NA;2019;NA;NA;NA;7;NA;NA;18.11.2019;ad;M;M;Lifjellet;M;227125;152980;16.11.2019
1561;4281486;27.11.2019;NA;2019;NA;NA;NA;7;NA;NA;28.11.2019;ad;M;M;Lifjellet;M;227125;152980;27.11.2019
1562;4281487;06.03.2018;21:40:00;2018;33;414286;7149354;1;1;NA;NA;ad;F;M;Lifjellet;M;200049;152800;06.03.2018
1563;4281487;31.05.2018;NA;2018;33;416950;7144050;2;4;NA;NA;ad;F;M;Lifjellet;M;200049;152800;31.05.2018
1564;4281487;21.07.2018;NA;2018;33;416950;7144050;2;4;NA;NA;ad;F;M;Lifjellet;M;200049;152800;21.07.2018
1565;4281487;04.09.2018;NA;2018;33;416081;7144162;2;4;NA;NA;ad;F;M;Lifjellet;M;200049;152800;04.09.2018
1566;4281487;11.07.2019;NA;2019;33;415749;7143945;2;4;NA;NA;ad;F;M;Lifjellet;M;200049;152800;11.07.2019
1567;4281487;15.08.2019;NA;2019;33;416213;7142923;2;4;NA;NA;ad;F;M;Lifjellet;M;200049;152800;15.08.2019
1568;4281487;16.10.2019;NA;2019;33;415880;7144900;2;2;NA;11.11.2019;ad;F;M;Lifjellet;M;200049;152800;16.10.2019
1569;4281487;14.11.2019;NA;2019;33;416350;7144100;2;2;NA;15.11.2019;ad;F;M;Lifjellet;M;200049;152800;14.11.2019
1570;4281488;06.03.2018;22:10:00;2018;33;414298;7149139;1;1;NA;NA;juv;M;M;Lifjellet;M;217254;152079;06.03.2018
1571;4281488;27.03.2018;NA;2018;33;415054;7149986;2;2;NA;NA;juv;M;M;Lifjellet;M;217254;152079;27.03.2018
1572;4281488;17.04.2018;NA;2018;33;414151;7149223;6;2;NA;NA;juv;M;M;Lifjellet;M;217254;152079;17.04.2018
1573;4281488;18.04.2018;NA;2018;33;414128;7149250;5;1;NA;NA;juv;M;M;Lifjellet;M;217254;152079;18.04.2018
1574;4281489;06.03.2018;22:48:00;2018;33;414128;7149585;1;1;NA;NA;ad;F;F;Lifjellet;F;208650;152900;06.03.2018
1575;4281489;27.03.2018;NA;2018;33;413590;7148810;2;2;NA;NA;ad;F;F;Lifjellet;F;208650;152900;27.03.2018
1576;4281489;17.04.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;F;F;Lifjellet;F;208650;152900;17.04.2018
1577;4281489;28.05.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;F;F;Lifjellet;F;208650;152900;28.05.2018
1578;4281489;21.07.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;F;F;Lifjellet;F;208650;152900;21.07.2018
1579;4281489;04.09.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;F;F;Lifjellet;F;208650;152900;04.09.2018
1580;4281489;20.10.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;F;F;Lifjellet;F;208650;152900;20.10.2018
1581;4281489;19.11.2018;NA;2018;33;425439;7157248;2;3;NA;NA;ad;F;F;Lifjellet;F;208650;152900;19.11.2018
1582;4281491;09.03.2018;01:28:00;2018;33;422420;7146597;1;1;NA;NA;ad;F;F;Lifjellet;F;217252;152049;09.03.2018
1583;4281491;17.04.2018;NA;2018;33;416192;7143699;2;2;NA;NA;ad;F;F;Lifjellet;F;217252;152049;17.04.2018
1584;4281491;28.05.2018;NA;2018;33;416178;7144273;2;1;NA;NA;ad;F;F;Lifjellet;F;217252;152049;28.05.2018
1585;4281491;31.05.2018;NA;2018;33;416178;7144273;2;1;NA;NA;ad;F;F;Lifjellet;F;217252;152049;31.05.2018
1586;4281491;21.07.2018;NA;2018;33;416478;7144044;2;1;NA;NA;ad;F;F;Lifjellet;F;217252;152049;21.07.2018
1587;4281491;18.08.2018;NA;2018;33;416233;7144203;2;2;NA;NA;ad;F;F;Lifjellet;F;217252;152049;18.08.2018
1588;4281491;04.09.2018;NA;2018;33;416231;7144012;2;4;NA;NA;ad;F;F;Lifjellet;F;217252;152049;04.09.2018
1589;4281491;20.10.2018;NA;2018;NA;NA;NA;7;NA;NA;NA;ad;F;F;Lifjellet;F;217252;152049;20.10.2018
1590;4281491;19.11.2018;NA;2018;33;420996;7146096;2;3;NA;NA;ad;F;F;Lifjellet;F;217252;152049;19.11.2018
1591;4281491;19.02.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;F;F;Lifjellet;F;217252;152049;19.02.2019
1592;4281491;04.04.2019;NA;2019;NA;NA;NA;7;NA;NA;NA;ad;F;F;Lifjellet;F;217252;152049;04.04.2019
